pp,wk,ve,tot
118,0,42,263.35455576512845
118,0,43,263.37739288759656
118,0,44,263.40023001006466
118,1,0,260.39014086599786
118,1,1,260.41297798846597
118,1,2,260.4358151109341
118,1,3,260.4586522334022
118,1,4,260.4814893558703
118,1,5,260.5043264783384
118,1,6,260.5271636008065
118,1,7,260.5500007232746
118,1,8,260.5728378457427
118,1,9,260.5956749682108
118,1,10,260.6185120906789
118,1,11,260.641349213147
118,1,12,260.66418633561506
118,1,13,260.68702345808316
118,1,14,260.70986058055126
118,1,15,260.73269770301937
118,1,16,260.7555348254875
118,1,17,260.7783719479556
118,1,18,260.8012090704237
118,1,19,260.8240461928918
118,1,20,260.84688331535983
118,1,21,260.86972043782794
118,1,22,260.89255756029604
118,1,23,260.91539468276414
118,1,24,260.93823180523225
118,1,25,260.96106892770035
118,1,26,260.98390605016846
118,1,27,261.00674317263656
118,1,28,261.02958029510467
118,1,29,261.05241741757277
118,1,30,261.0752545400409
118,1,31,261.098091662509
118,1,32,261.1209287849771
118,1,33,261.1437659074452
118,1,34,261.1666030299133
118,1,35,261.1894401523814
118,1,36,261.2122772748495
118,1,37,261.2351143973176
118,1,38,261.2579515197857
118,1,39,261.2807886422538
118,1,40,261.3036257647219
118,1,41,261.32646288719
118,1,42,261.34930000965807
118,1,43,261.37213713212617
118,1,44,261.3949742545943
118,2,0,258.38488511052753
118,2,1,258.40772223299564
118,2,2,258.43055935546374
118,2,3,258.45339647793185
118,2,4,258.47623360039995
118,2,5,258.49907072286805
118,2,6,258.52190784533616
118,2,7,258.54474496780426
118,2,8,258.56758209027237
118,2,9,258.59041921274047
118,2,10,258.6132563352086
118,2,11,258.6360934576767
118,2,12,258.6589305801447
118,2,13,258.68176770261283
118,2,14,258.70460482508093
118,2,15,258.72744194754904
118,2,16,258.75027907001714
118,2,17,258.77311619248525
118,2,18,258.79595331495335
118,2,19,258.81879043742146
118,2,20,258.8416275598895
118,2,21,258.8644646823576
118,2,22,258.8873018048257
118,2,23,258.9101389272938
118,2,24,258.9329760497619
118,2,25,258.95581317223
118,2,26,258.9786502946981
118,2,27,259.00148741716623
118,2,28,259.02432453963434
118,2,29,259.04716166210244
118,2,30,259.06999878457054
118,2,31,259.09283590703865
118,2,32,259.11567302950675
118,2,33,259.13851015197486
118,2,34,259.16134727444296
118,2,35,259.18418439691106
118,2,36,259.20702151937917
118,2,37,259.2298586418473
118,2,38,259.2526957643154
118,2,39,259.2755328867835
118,2,40,259.2983700092516
118,2,41,259.3212071317197
118,2,42,259.34404425418774
118,2,43,259.36688137665584
118,2,44,259.38971849912394
118,3,0,256.3796293550572
118,3,1,256.4024664775253
118,3,2,256.4253035999934
118,3,3,256.4481407224615
118,3,4,256.47097784492956
118,3,5,256.49381496739767
118,3,6,256.5166520898658
118,3,7,256.5394892123339
118,3,8,256.562326334802
118,3,9,256.5851634572701
118,3,10,256.6080005797382
118,3,11,256.6308377022063
118,3,12,256.65367482467434
118,3,13,256.67651194714244
118,3,14,256.69934906961055
118,3,15,256.72218619207865
118,3,16,256.74502331454676
118,3,17,256.76786043701486
118,3,18,256.79069755948296
118,3,19,256.81353468195107
118,3,20,256.8363718044192
118,3,21,256.8592089268873
118,3,22,256.8820460493554
118,3,23,256.9048831718235
118,3,24,256.9277202942916
118,3,25,256.9505574167597
118,3,26,256.9733945392278
118,3,27,256.9962316616959
118,3,28,257.019068784164
118,3,29,257.0419059066321
118,3,30,257.0647430291002
118,3,31,257.0875801515683
118,3,32,257.1104172740364
118,3,33,257.1332543965045
118,3,34,257.15609151897263
118,3,35,257.1789286414407
118,3,36,257.2017657639088
118,3,37,257.2246028863769
118,3,38,257.247440008845
118,3,39,257.2702771313131
118,3,40,257.2931142537812
118,3,41,257.3159513762493
118,3,42,257.33878849871735
118,3,43,257.36162562118545
118,3,44,257.38446274365356
118,4,0,254.37437359958685
118,4,1,254.39721072205495
118,4,2,254.42004784452305
118,4,3,254.44288496699116
118,4,4,254.46572208945923
118,4,5,254.48855921192734
118,4,6,254.51139633439544
118,4,7,254.53423345686355
118,4,8,254.55707057933165
118,4,9,254.57990770179975
118,4,10,254.60274482426786
118,4,11,254.62558194673596
118,4,12,254.64841906920404
118,4,13,254.67125619167214
118,4,14,254.69409331414025
118,4,15,254.71693043660835
118,4,16,254.73976755907645
118,4,17,254.76260468154456
118,4,18,254.78544180401266
118,4,19,254.80827892648074
118,4,20,254.83111604894884
118,4,21,254.85395317141695
118,4,22,254.87679029388505
118,4,23,254.89962741635316
118,4,24,254.92246453882126
118,4,25,254.94530166128936
118,4,26,254.96813878375747
118,4,27,254.99097590622554
118,4,28,255.01381302869365
118,4,29,255.03665015116175
118,4,30,255.05948727362986
118,4,31,255.08232439609796
118,4,32,255.10516151856606
118,4,33,255.12799864103417
118,4,34,255.15083576350227
118,4,35,255.17367288597035
118,4,36,255.19651000843845
118,4,37,255.21934713090656
118,4,38,255.24218425337466
118,4,39,255.26502137584276
118,4,40,255.28785849831087
118,4,41,255.31069562077897
118,4,42,255.33353274324705
118,4,43,255.35636986571515
118,4,44,255.37920698818326
118,5,0,252.3691178441165
118,5,1,252.3919549665846
118,5,2,252.4147920890527
118,5,3,252.4376292115208
118,5,4,252.46046633398888
118,5,5,252.48330345645698
118,5,6,252.50614057892508
118,5,7,252.5289777013932
118,5,8,252.5518148238613
118,5,9,252.5746519463294
118,5,10,252.5974890687975
118,5,11,252.6203261912656
118,5,12,252.64316331373368
118,5,13,252.66600043620178
118,5,14,252.6888375586699
118,5,15,252.711674681138
118,5,16,252.7345118036061
118,5,17,252.7573489260742
118,5,18,252.7801860485423
118,5,19,252.8030231710104
118,5,20,252.82586029347848
118,5,21,252.8486974159466
118,5,22,252.8715345384147
118,5,23,252.8943716608828
118,5,24,252.9172087833509
118,5,25,252.940045905819
118,5,26,252.9628830282871
118,5,27,252.98572015075518
118,5,28,253.0085572732233
118,5,29,253.0313943956914
118,5,30,253.0542315181595
118,5,31,253.0770686406276
118,5,32,253.0999057630957
118,5,33,253.1227428855638
118,5,34,253.1455800080319
118,5,35,253.1684171305
118,5,36,253.1912542529681
118,5,37,253.2140913754362
118,5,38,253.2369284979043
118,5,39,253.2597656203724
118,5,40,253.2826027428405
118,5,41,253.3054398653086
118,5,42,253.3282769877767
118,5,43,253.3511141102448
118,5,44,253.3739512327129
119,0,0,263.83137484221265
119,0,1,263.85421196468076
119,0,2,263.87704908714886
119,0,3,263.89988620961697
119,0,4,263.922723332085
119,0,5,263.9455604545531
119,0,6,263.9683975770212
119,0,7,263.9912346994893
119,0,8,264.01407182195743
119,0,9,264.03690894442553
119,0,10,264.05974606689364
119,0,11,264.08258318936174
119,0,12,264.1054203118298
119,0,13,264.1282574342979
119,0,14,264.151094556766
119,0,15,264.1739316792341
119,0,16,264.1967688017022
119,0,17,264.2196059241703
119,0,18,264.2424430466384
119,0,19,264.2652801691065
119,0,20,264.2881172915746
119,0,21,264.3109544140427
119,0,22,264.33379153651083
119,0,23,264.35662865897893
119,0,24,264.37946578144704
119,0,25,264.40230290391514
119,0,26,264.42514002638325
119,0,27,264.44797714885135
119,0,28,264.47081427131945
119,0,29,264.49365139378756
119,0,30,264.51648851625566
119,0,31,264.53932563872377
119,0,32,264.56216276119187
119,0,33,264.58499988366
119,0,34,264.6078370061281
119,0,35,264.6306741285961
119,0,36,264.65351125106423
119,0,37,264.67634837353233
119,0,38,264.69918549600044
119,0,39,264.72202261846854
119,0,40,264.74485974093665
119,0,41,264.76769686340475
119,0,42,264.7905339858728
119,0,43,264.8133711083409
119,0,44,264.836208230809
119,1,0,261.82611908674227
119,1,1,261.84895620921037
119,1,2,261.8717933316785
119,1,3,261.8946304541466
119,1,4,261.9174675766146
119,1,5,261.94030469908273
119,1,6,261.96314182155083
119,1,7,261.98597894401894
119,1,8,262.00881606648704
119,1,9,262.03165318895515
119,1,10,262.05449031142325
119,1,11,262.07732743389136
119,1,12,262.10016455635946
119,1,13,262.12300167882756
119,1,14,262.14583880129567
119,1,15,262.1686759237638
119,1,16,262.1915130462319
119,1,17,262.2143501687
119,1,18,262.2371872911681
119,1,19,262.2600244136362
119,1,20,262.2828615361043
119,1,21,262.3056986585724
119,1,22,262.3285357810405
119,1,23,262.3513729035086
119,1,24,262.3742100259767
119,1,25,262.3970471484448
119,1,26,262.4198842709129
119,1,27,262.44272139338096
119,1,28,262.46555851584907
119,1,29,262.4883956383172
119,1,30,262.5112327607853
119,1,31,262.5340698832534
119,1,32,262.5569070057215
119,1,33,262.5797441281896
119,1,34,262.6025812506577
119,1,35,262.62541837312574
119,1,36,262.64825549559384
119,1,37,262.67109261806195
119,1,38,262.69392974053005
119,1,39,262.71676686299816
119,1,40,262.73960398546626
119,1,41,262.76244110793436
119,1,42,262.78527823040247
119,1,43,262.8081153528706
119,1,44,262.8309524753387
119,2,0,259.82086333127194
119,2,1,259.84370045374004
119,2,2,259.86653757620815
119,2,3,259.88937469867625
119,2,4,259.9122118211443
119,2,5,259.9350489436124
119,2,6,259.9578860660805
119,2,7,259.9807231885486
119,2,8,260.0035603110167
119,2,9,260.0263974334848
119,2,10,260.0492345559529
119,2,11,260.072071678421
119,2,12,260.09490880088913
119,2,13,260.11774592335723
119,2,14,260.14058304582534
119,2,15,260.16342016829344
119,2,16,260.18625729076155
119,2,17,260.20909441322965
119,2,18,260.23193153569775
119,2,19,260.25476865816586
119,2,20,260.27760578063396
119,2,21,260.30044290310207
119,2,22,260.32328002557017
119,2,23,260.3461171480383
119,2,24,260.3689542705064
119,2,25,260.3917913929745
119,2,26,260.4146285154426
119,2,27,260.43746563791063
119,2,28,260.46030276037874
119,2,29,260.48313988284684
119,2,30,260.50597700531495
119,2,31,260.52881412778305
119,2,32,260.55165125025115
119,2,33,260.57448837271926
119,2,34,260.59732549518736
119,2,35,260.6201626176554
119,2,36,260.6429997401235
119,2,37,260.6658368625916
119,2,38,260.6886739850597
119,2,39,260.7115111075278
119,2,40,260.73434822999593
119,2,41,260.75718535246403
119,2,42,260.78002247493214
119,2,43,260.80285959740024
119,2,44,260.82569671986835
119,3,0,257.81560757580155
119,3,1,257.83844469826965
119,3,2,257.86128182073776
119,3,3,257.88411894320586
119,3,4,257.90695606567397
119,3,5,257.92979318814207
119,3,6,257.9526303106102
119,3,7,257.9754674330783
119,3,8,257.9983045555464
119,3,9,258.0211416780145
119,3,10,258.0439788004826
119,3,11,258.0668159229507
119,3,12,258.0896530454188
119,3,13,258.1124901678869
119,3,14,258.135327290355
119,3,15,258.1581644128231
119,3,16,258.1810015352912
119,3,17,258.2038386577593
119,3,18,258.2266757802274
119,3,19,258.24951290269547
119,3,20,258.2723500251636
119,3,21,258.2951871476317
119,3,22,258.3180242700998
119,3,23,258.3408613925679
119,3,24,258.363698515036
119,3,25,258.3865356375041
119,3,26,258.4093727599722
119,3,27,258.43220988244025
119,3,28,258.45504700490835
119,3,29,258.47788412737646
119,3,30,258.50072124984456
119,3,31,258.52355837231266
119,3,32,258.54639549478077
119,3,33,258.5692326172489
119,3,34,258.592069739717
119,3,35,258.6149068621851
119,3,36,258.6377439846532
119,3,37,258.6605811071213
119,3,38,258.6834182295894
119,3,39,258.7062553520575
119,3,40,258.7290924745256
119,3,41,258.7519295969937
119,3,42,258.7747667194618
119,3,43,258.7976038419299
119,3,44,258.820440964398
119,4,0,255.81035182033125
119,4,1,255.83318894279935
119,4,2,255.85602606526746
119,4,3,255.87886318773556
119,4,4,255.90170031020364
119,4,5,255.92453743267174
119,4,6,255.94737455513985
119,4,7,255.97021167760795
119,4,8,255.99304880007605
119,4,9,256.01588592254416
119,4,10,256.03872304501226
119,4,11,256.06156016748037
119,4,12,256.08439728994847
119,4,13,256.1072344124166
119,4,14,256.1300715348847
119,4,15,256.1529086573528
119,4,16,256.1757457798209
119,4,17,256.198582902289
119,4,18,256.2214200247571
119,4,19,256.24425714722514
119,4,20,256.26709426969325
119,4,21,256.28993139216135
119,4,22,256.31276851462945
119,4,23,256.33560563709756
119,4,24,256.35844275956566
119,4,25,256.38127988203377
119,4,26,256.40411700450187
119,4,27,256.4269541269699
119,4,28,256.449791249438
119,4,29,256.4726283719061
119,4,30,256.49546549437423
119,4,31,256.51830261684233
119,4,32,256.54113973931044
119,4,33,256.56397686177854
119,4,34,256.58681398424665
119,4,35,256.60965110671475
119,4,36,256.63248822918285
119,4,37,256.65532535165096
119,4,38,256.67816247411906
119,4,39,256.70099959658717
119,4,40,256.72383671905527
119,4,41,256.7466738415234
119,4,42,256.7695109639915
119,4,43,256.7923480864596
119,4,44,256.8151852089277
119,5,0,253.8050960648609
119,5,1,253.827933187329
119,5,2,253.8507703097971
119,5,3,253.8736074322652
119,5,4,253.89644455473328
119,5,5,253.91928167720138
119,5,6,253.9421187996695
119,5,7,253.9649559221376
119,5,8,253.9877930446057
119,5,9,254.0106301670738
119,5,10,254.0334672895419
119,5,11,254.05630441201
119,5,12,254.07914153447808
119,5,13,254.1019786569462
119,5,14,254.1248157794143
119,5,15,254.1476529018824
119,5,16,254.1704900243505
119,5,17,254.1933271468186
119,5,18,254.2161642692867
119,5,19,254.2390013917548
119,5,20,254.2618385142229
119,5,21,254.284675636691
119,5,22,254.3075127591591
119,5,23,254.3303498816272
119,5,24,254.3531870040953
119,5,25,254.3760241265634
119,5,26,254.3988612490315
119,5,27,254.4216983714996
119,5,28,254.4445354939677
119,5,29,254.4673726164358
119,5,30,254.4902097389039
119,5,31,254.513046861372
119,5,32,254.5358839838401
119,5,33,254.5587211063082
119,5,34,254.58155822877632
119,5,35,254.6043953512444
119,5,36,254.6272324737125
119,5,37,254.6500695961806
119,5,38,254.6729067186487
119,5,39,254.6957438411168
119,5,40,254.7185809635849
119,5,41,254.74141808605302
119,5,42,254.7642552085211
119,5,43,254.7870923309892
119,5,44,254.8099294534573
120,0,0,265.26735306295706
120,0,1,265.29019018542516
120,0,2,265.31302730789326
120,0,3,265.33586443036137
120,0,4,265.3587015528294
120,0,5,265.3815386752975
120,0,6,265.4043757977656
120,0,7,265.4272129202337
120,0,8,265.45005004270183
120,0,9,265.47288716516994
120,0,10,265.49572428763804
120,0,11,265.51856141010614
120,0,12,265.54139853257425
120,0,13,265.56423565504235
120,0,14,265.58707277751046
120,0,15,265.60990989997856
120,0,16,265.63274702244667
120,0,17,265.65558414491477
120,0,18,265.6784212673829
120,0,19,265.701258389851
120,0,20,265.7240955123191
120,0,21,265.7469326347872
120,0,22,265.7697697572553
120,0,23,265.7926068797234
120,0,24,265.8154440021915
120,0,25,265.8382811246596
120,0,26,265.8611182471277
120,0,27,265.88395536959575
120,0,28,265.90679249206386
120,0,29,265.92962961453196
120,0,30,265.95246673700007
120,0,31,265.97530385946817
120,0,32,265.9981409819363
120,0,33,266.0209781044044
120,0,34,266.0438152268725
120,0,35,266.06665234934053
120,0,36,266.08948947180863
120,0,37,266.11232659427674
120,0,38,266.13516371674484
120,0,39,266.15800083921295
120,0,40,266.18083796168105
120,0,41,266.20367508414915
120,0,42,266.22651220661726
120,0,43,266.24934932908536
120,0,44,266.27218645155347
120,1,0,263.26209730748667
120,1,1,263.2849344299548
120,1,2,263.3077715524229
120,1,3,263.330608674891
120,1,4,263.3534457973591
120,1,5,263.3762829198272
120,1,6,263.3991200422953
120,1,7,263.4219571647634
120,1,8,263.4447942872315
120,1,9,263.4676314096996
120,1,10,263.4904685321677
120,1,11,263.5133056546358
120,1,12,263.5361427771039
120,1,13,263.558979899572
120,1,14,263.5818170220401
120,1,15,263.60465414450823
120,1,16,263.62749126697634
120,1,17,263.65032838944444
120,1,18,263.67316551191254
120,1,19,263.6960026343806
120,1,20,263.7188397568487
120,1,21,263.7416768793168
120,1,22,263.7645140017849
120,1,23,263.787351124253
120,1,24,263.8101882467211
120,1,25,263.8330253691892
120,1,26,263.8558624916573
120,1,27,263.87869961412537
120,1,28,263.90153673659347
120,1,29,263.9243738590616
120,1,30,263.9472109815297
120,1,31,263.9700481039978
120,1,32,263.9928852264659
120,1,33,264.015722348934
120,1,34,264.0385594714021
120,1,35,264.0613965938702
120,1,36,264.0842337163383
120,1,37,264.1070708388064
120,1,38,264.1299079612745
120,1,39,264.1527450837426
120,1,40,264.1755822062107
120,1,41,264.1984193286788
120,1,42,264.2212564511469
120,1,43,264.24409357361503
120,1,44,264.26693069608314
